 time            i(VIin)         v(Vout)        
 5.12311326e-04 -7.96595844e-06  8.58775234e-01 
 5.12315602e-04 -8.34122462e-06  8.48948981e-01 
 5.12319965e-04 -8.70236706e-06  8.37146971e-01 
 5.12324482e-04 -9.05174080e-06  8.30761749e-01 
 5.12329706e-04 -9.42339777e-06  8.14256281e-01 
 5.12335672e-04 -9.80341159e-06  7.95297917e-01 
 5.12343028e-04 -1.02036931e-05  7.90457286e-01 
 5.12350805e-04 -1.05413494e-05  7.79642841e-01 
 5.12362955e-04 -1.08856693e-05  7.25418117e-01 
 5.12384203e-04 -1.09331984e-05  5.97999150e-01 
 5.12401664e-04 -1.04438684e-05  4.93840013e-01 
 5.12424202e-04 -9.14870853e-06  3.88952138e-01 
 5.12464205e-04 -5.34793198e-06  3.05664272e-01 
 5.12502440e-04 -6.93402203e-07  2.87966445e-01 
 5.12545332e-04  4.39342886e-06  4.15833124e-01 
 5.12578382e-04  7.33256763e-06  6.94706510e-01 
 5.12595730e-04  8.33114589e-06  8.55255752e-01 
 5.12616804e-04  8.94700189e-06  1.01901820e+00 
 5.12637777e-04  8.87137991e-06  1.15394818e+00 
 5.12679650e-04  6.73305795e-06  1.28648585e+00 
 5.12724632e-04  2.13415885e-06  1.21151756e+00 
 5.12768612e-04 -3.31757951e-06  1.11115867e+00 
 5.12800255e-04 -6.90370128e-06  8.29325466e-01 
 5.12829901e-04 -9.43658282e-06  5.13193021e-01 
 5.12854771e-04 -1.06786205e-05  3.94950641e-01 
 5.12877575e-04 -1.09947654e-05  4.22855720e-01 
 5.12895148e-04 -1.06811784e-05  6.33343594e-01 
 5.12901815e-04 -1.04376285e-05  7.18498008e-01 
 5.12905972e-04 -1.02520934e-05  7.61705183e-01 
 5.12911578e-04 -9.96204475e-06  8.06992531e-01 
 5.12915459e-04 -9.73514007e-06  8.30069404e-01 
 5.12918658e-04 -9.53244351e-06  8.47700903e-01 
 5.12921006e-04 -9.37485440e-06  8.58597510e-01 
 5.12922858e-04 -9.24542343e-06  8.65910322e-01 
 5.12924156e-04 -9.15206301e-06  8.70172581e-01 
 5.12925396e-04 -9.06084878e-06  8.75021440e-01 
 5.12926467e-04 -8.98047916e-06  8.78614022e-01 
 5.12927453e-04 -8.90514601e-06  8.81251240e-01 
 5.12928278e-04 -8.84123233e-06  8.83913566e-01 
 5.12929050e-04 -8.78070332e-06  8.86700685e-01 
 5.12930062e-04 -8.70013892e-06  8.90630078e-01 
 5.12931020e-04 -8.62275907e-06  8.93563117e-01 
 5.12931816e-04 -8.55766122e-06  8.95669271e-01 
 5.12932682e-04 -8.48593541e-06  8.97730669e-01 
 5.12934415e-04 -8.33983155e-06  9.00902238e-01 
 5.12935655e-04 -8.23310582e-06  9.03217916e-01 
 5.12936913e-04 -8.12307070e-06  9.05205798e-01 
 5.12937752e-04 -8.04865301e-06  9.06990033e-01 
 5.12938574e-04 -7.97495492e-06  9.08991632e-01 
 5.12939477e-04 -7.89319484e-06  9.11429940e-01 
 5.12940550e-04 -7.79493133e-06  9.14660876e-01 
 5.12941559e-04 -7.70137281e-06  9.16730847e-01 
 5.12942506e-04 -7.61254695e-06  9.18268610e-01 
 5.12943512e-04 -7.51717050e-06  9.19630750e-01 
 5.12944641e-04 -7.40889754e-06  9.20683388e-01 
 5.12945972e-04 -7.27963536e-06  9.22301735e-01 
 5.12947242e-04 -7.15469095e-06  9.23222301e-01 
 5.12948305e-04 -7.04881353e-06  9.24549026e-01 
 5.12949270e-04 -6.95177343e-06  9.26090003e-01 
 5.12951201e-04 -6.75508026e-06  9.28510011e-01 
 5.12953079e-04 -6.56046595e-06  9.30957349e-01 
 5.12954478e-04 -6.41357300e-06  9.32118798e-01 
 5.12955891e-04 -6.26335442e-06  9.32457842e-01 
 5.12957197e-04 -6.12309856e-06  9.33512337e-01 
 5.12958582e-04 -5.97291933e-06  9.35055249e-01 
 5.12959946e-04 -5.82346264e-06  9.36710765e-01 
 5.12961257e-04 -5.67855354e-06  9.38109371e-01 
 5.12962475e-04 -5.54271554e-06  9.38774117e-01 
 5.12963800e-04 -5.39369589e-06  9.39052350e-01 
 5.12965534e-04 -5.19699586e-06  9.39220085e-01 
 5.12967217e-04 -5.00405022e-06  9.39253704e-01 
 5.12968800e-04 -4.82107585e-06  9.39998926e-01 
 5.12970308e-04 -4.64526840e-06  9.41174594e-01 
 5.12971667e-04 -4.48566123e-06  9.41700838e-01 
 5.12973746e-04 -4.23970372e-06  9.41749857e-01 
 5.12975817e-04 -3.99234206e-06  9.41604395e-01 
 5.12978368e-04 -3.68494780e-06  9.41305017e-01 
 5.12980187e-04 -3.46409894e-06  9.41653441e-01 
 5.12981932e-04 -3.25099590e-06  9.42286210e-01 
 5.12983833e-04 -3.01761594e-06  9.42472671e-01 
 5.12985821e-04 -2.77239089e-06  9.42044637e-01 
 5.12987960e-04 -2.50728035e-06  9.42287940e-01 
 5.12989333e-04 -2.33644250e-06  9.42903597e-01 
 5.12991674e-04 -2.04437576e-06  9.44099691e-01 
 5.12993740e-04 -1.78580477e-06  9.45098661e-01 
 5.12995333e-04 -1.58612092e-06  9.45780313e-01 
 5.12997297e-04 -1.33956458e-06  9.46449310e-01 
 5.12999423e-04 -1.07251913e-06  9.47354870e-01 
 5.13001214e-04 -8.47397892e-07  9.48435384e-01 
 5.13003038e-04 -6.18276680e-07  9.49261836e-01 
 5.13005617e-04 -2.94705883e-07  9.50268127e-01 
 5.13008106e-04  1.68205341e-08  9.51858130e-01 
 5.13010982e-04  3.75724107e-07  9.53911241e-01 
 5.13014047e-04  7.56023945e-07  9.55627061e-01 
 5.13018218e-04  1.26941670e-06  9.58436673e-01 
 5.13023634e-04  1.92650971e-06  9.62724688e-01 
 5.13028777e-04  2.53786387e-06  9.67874051e-01 
 5.13033770e-04  3.11744331e-06  9.72988368e-01 
 5.13038316e-04  3.63105569e-06  9.78393927e-01 
 5.13042911e-04  4.13474975e-06  9.83889634e-01 
 5.13046459e-04  4.51212040e-06  9.88662729e-01 
 5.13049323e-04  4.80881791e-06  9.93736518e-01 
 5.13052501e-04  5.12918092e-06  9.97316952e-01 
 5.13055829e-04  5.45413528e-06  1.00193311e+00 
 5.13058929e-04  5.74675843e-06  1.00812730e+00 
 5.13062136e-04  6.03865584e-06  1.01173281e+00 
 5.13064615e-04  6.25648572e-06  1.01342782e+00 
 5.13067647e-04  6.51335183e-06  1.01930531e+00 
 5.13070784e-04  6.76756448e-06  1.02500049e+00 
 5.13073918e-04  7.00949181e-06  1.02836674e+00 
 5.13077274e-04  7.25480977e-06  1.03687182e+00 
 5.13080709e-04  7.49069853e-06  1.04371124e+00 
 5.13083366e-04  7.66232510e-06  1.04555692e+00 
 5.13086053e-04  7.82601693e-06  1.05210258e+00 
 5.13088967e-04  7.99223540e-06  1.06130773e+00 
 5.13092091e-04  8.15701679e-06  1.06417022e+00 
 5.13094926e-04  8.29431683e-06  1.06376601e+00 
 5.13097742e-04  8.41907051e-06  1.06953111e+00 
 5.13100816e-04  8.54176665e-06  1.07477140e+00 
 5.13103889e-04  8.65016431e-06  1.07575160e+00 
 5.13107107e-04  8.74826232e-06  1.08420287e+00 
 5.13110436e-04  8.83299240e-06  1.08981282e+00 
 5.13113043e-04  8.88732869e-06  1.08872043e+00 
 5.13115621e-04  8.93062958e-06  1.09409702e+00 
 5.13118801e-04  8.96967858e-06  1.10340384e+00 
 5.13121967e-04  8.99273901e-06  1.10258639e+00 
 5.13124897e-04  8.99999160e-06  1.09811989e+00 
 5.13127975e-04  8.99301377e-06  1.10224283e+00 
 5.13131306e-04  8.96861479e-06  1.10526088e+00 
 5.13134636e-04  8.92677030e-06  1.10305821e+00 
 5.13138153e-04  8.86371322e-06  1.11037550e+00 
 5.13141803e-04  8.77788710e-06  1.11323677e+00 
 5.13144566e-04  8.69924255e-06  1.10881950e+00 
 5.13147531e-04  8.60186132e-06  1.11230655e+00 
 5.13150732e-04  8.48174926e-06  1.11398152e+00 
 5.13153932e-04  8.34633664e-06  1.11023062e+00 
 5.13157325e-04  8.18625300e-06  1.11539118e+00 
 5.13161101e-04  7.98849992e-06  1.11583054e+00 
 5.13164626e-04  7.78562757e-06  1.10868275e+00 
 5.13167867e-04  7.58384638e-06  1.11102809e+00 
 5.13171798e-04  7.32007383e-06  1.11062710e+00 
 5.13175439e-04  7.05764913e-06  1.10766552e+00 
 5.13179100e-04  6.77669819e-06  1.10828326e+00 
 5.13182997e-04  6.45964950e-06  1.09960944e+00 
 5.13186997e-04  6.11564797e-06  1.09125943e+00 
 5.13191023e-04  5.75120670e-06  1.08411572e+00 
 5.13194651e-04  5.40798586e-06  1.07573463e+00 
 5.13198417e-04  5.03763052e-06  1.07442922e+00 
 5.13202490e-04  4.62183897e-06  1.07146349e+00 
 5.13206585e-04  4.18900390e-06  1.06698873e+00 
 5.13210593e-04  3.75210313e-06  1.06263738e+00 
 5.13214865e-04  3.27315159e-06  1.05653072e+00 
 5.13219874e-04  2.69596131e-06  1.05561127e+00 
 5.13226123e-04  1.95566528e-06  1.05839910e+00 
 5.13233329e-04  1.07962548e-06  1.05228061e+00 
 5.13240548e-04  1.85023205e-07  1.04095365e+00 
 5.13245848e-04 -4.78421671e-07  1.03666540e+00 
 5.13251351e-04 -1.16982562e-06  1.02713103e+00 
 5.13257476e-04 -1.93805962e-06  1.01159551e+00 
 5.13263128e-04 -2.64229778e-06  9.98520564e-01 
 5.13268917e-04 -3.35484060e-06  9.84102838e-01 
 5.13274592e-04 -4.04135085e-06  9.71145361e-01 
 5.13279817e-04 -4.65983644e-06  9.58322846e-01 
 5.13285909e-04 -5.36083418e-06  9.39489480e-01 
 5.13292865e-04 -6.12988397e-06  9.22883906e-01 
 5.13299815e-04 -6.85901244e-06  9.05614782e-01 
 5.13307475e-04 -7.61079179e-06  8.77411899e-01 
 5.13315842e-04 -8.36167071e-06  8.53854525e-01 
 5.13325590e-04 -9.13352203e-06  8.32972658e-01 
 5.13339153e-04 -1.00024490e-05  7.96066282e-01 
 5.13354556e-04 -1.06718112e-05  7.59517390e-01 
 5.13369054e-04 -1.09720988e-05  7.11561241e-01 
 5.13384180e-04 -1.09335306e-05  7.02220596e-01 
 5.13401977e-04 -1.04308533e-05  6.85309027e-01 
 5.13420917e-04 -9.38098527e-06  5.75721003e-01 
 5.13442593e-04 -7.60432444e-06  4.62846581e-01 
 5.13472481e-04 -4.38966235e-06  3.67591442e-01 
 5.13524366e-04  2.01432459e-06  3.19460602e-01 
 5.13582410e-04  7.60163239e-06  3.70286565e-01 
 5.13642967e-04  8.74620982e-06  5.45732730e-01 
 5.13699031e-04  4.97590744e-06  8.80859520e-01 
 5.13771517e-04 -3.67110171e-06  1.18576478e+00 
 5.13828714e-04 -9.35556428e-06  9.43684064e-01 
 5.13881118e-04 -1.09704637e-05  5.21545632e-01 
 5.13914511e-04 -9.79247522e-06  3.40005678e-01 
 5.13944412e-04 -7.43096150e-06  2.87018623e-01 
 5.13970837e-04 -4.58326306e-06  2.82430072e-01 
 5.13998739e-04 -1.15843405e-06  3.76437338e-01 
 5.14021997e-04  1.72915031e-06  6.40661683e-01 
 5.14035639e-04  3.33034433e-06  8.40984172e-01 
 5.14044813e-04  4.33836111e-06  9.03924261e-01 
 5.14050513e-04  4.92988186e-06  9.05430839e-01 
 5.14056259e-04  5.49536137e-06  9.28025738e-01 
 5.14062106e-04  6.03594892e-06  9.55911653e-01 
 5.14067166e-04  6.47329257e-06  9.81982704e-01 
 5.14072317e-04  6.88745121e-06  1.00600026e+00 
 5.14076440e-04  7.19521906e-06  1.02362849e+00 
 5.14079374e-04  7.40087911e-06  1.04158340e+00 
 5.14083133e-04  7.64762598e-06  1.05318157e+00 
 5.14087211e-04  7.89349150e-06  1.06674658e+00 
 5.14090953e-04  8.09860007e-06  1.07794094e+00 
 5.14094587e-04  8.27852692e-06  1.07941841e+00 
 5.14098786e-04  8.46232306e-06  1.09485136e+00 
 5.14102979e-04  8.61957294e-06  1.10624910e+00 
 5.14105848e-04  8.71177472e-06  1.11214419e+00 
 5.14108634e-04  8.78925406e-06  1.12432475e+00 
 5.14111234e-04  8.85075748e-06  1.12548956e+00 
 5.14113664e-04  8.89870902e-06  1.12092991e+00 
 5.14116176e-04  8.93858078e-06  1.12614842e+00 
 5.14118024e-04  8.96160408e-06  1.13444311e+00 
 5.14120110e-04  8.98112794e-06  1.13522284e+00 
 5.14121983e-04  8.99281185e-06  1.13101578e+00 
 5.14123908e-04  8.99905883e-06  1.12885835e+00 
 5.14126712e-04  8.99768551e-06  1.13574001e+00 
 5.14129536e-04  8.98376040e-06  1.14719631e+00 
 5.14132589e-04  8.95456281e-06  1.14623384e+00 
 5.14134901e-04  8.92270099e-06  1.14060187e+00 
 5.14137755e-04  8.87182508e-06  1.14472420e+00 
 5.14140736e-04  8.80512377e-06  1.14718482e+00 
 5.14143714e-04  8.72475941e-06  1.14183565e+00 
 5.14146919e-04  8.62305988e-06  1.14809392e+00 
 5.14150233e-04  8.50149356e-06  1.14965801e+00 
 5.14152903e-04  8.39152426e-06  1.14229767e+00 
 5.14155469e-04  8.27592504e-06  1.14415490e+00 
 5.14158734e-04  8.11485116e-06  1.15022910e+00 
 5.14162001e-04  7.93838334e-06  1.14301903e+00 
 5.14164987e-04  7.76387596e-06  1.13195287e+00 
 5.14168303e-04  7.55560900e-06  1.13096216e+00 
 5.14172181e-04  7.29327006e-06  1.12769027e+00 
 5.14175742e-04  7.03499653e-06  1.12265667e+00 
 5.14179287e-04  6.76190812e-06  1.12128978e+00 
 5.14183013e-04  6.45830996e-06  1.11018552e+00 
 5.14186823e-04  6.13100672e-06  1.10011943e+00 
 5.14190285e-04  5.81934071e-06  1.09242331e+00 
 5.14193679e-04  5.50125331e-06  1.08302639e+00 
 5.14196757e-04  5.20259053e-06  1.08094137e+00 
 5.14200219e-04  4.85553758e-06  1.07751196e+00 
 5.14203681e-04  4.49742838e-06  1.07153854e+00 
 5.14207278e-04  4.11443744e-06  1.07084968e+00 
 5.14210828e-04  3.72610461e-06  1.06723934e+00 
 5.14213945e-04  3.37737545e-06  1.06066465e+00 
 5.14216935e-04  3.03652435e-06  1.05826373e+00 
 5.14220260e-04  2.65089692e-06  1.05457357e+00 
 5.14223570e-04  2.26052948e-06  1.04905467e+00 
 5.14227044e-04  1.84483616e-06  1.04655446e+00 
 5.14230348e-04  1.44457274e-06  1.04234175e+00 
 5.14233178e-04  1.09814715e-06  1.03667637e+00 
 5.14235875e-04  7.65669792e-07  1.03318410e+00 
 5.14238816e-04  4.00767247e-07  1.02922380e+00 
 5.14241377e-04  8.15092129e-08  1.02393268e+00 
 5.14243917e-04 -2.36366242e-07  1.01841394e+00 
 5.14246327e-04 -5.38543116e-07  1.01407047e+00 
 5.14249297e-04 -9.11685661e-07  1.00856743e+00 
 5.14252205e-04 -1.27709366e-06  1.00259462e+00 
 5.14254678e-04 -1.58757277e-06  9.97679693e-01 
 5.14257405e-04 -1.92918942e-06  9.92235556e-01 
 5.14260309e-04 -2.29183485e-06  9.86601757e-01 
 5.14263211e-04 -2.65255475e-06  9.81526135e-01 
 5.14266296e-04 -3.03350235e-06  9.75255384e-01 
 5.14269439e-04 -3.41860340e-06  9.68086770e-01 
 5.14273033e-04 -3.85412323e-06  9.61292895e-01 
 5.14277561e-04 -4.39460791e-06  9.51910844e-01 
 5.14281678e-04 -4.87650838e-06  9.43410357e-01 
 5.14285932e-04 -5.36343250e-06  9.33974692e-01 
 5.14290886e-04 -5.91482651e-06  9.23008240e-01 
 5.14296484e-04 -6.51481138e-06  9.09687416e-01 
 5.14303497e-04 -7.22760656e-06  8.93019363e-01 
 5.14312029e-04 -8.02913648e-06  8.74031642e-01 
 5.14323789e-04 -8.99980258e-06  8.24119919e-01 
 5.14341426e-04 -1.01231129e-05  7.29321354e-01 
 5.14363687e-04 -1.08991244e-05  5.93903136e-01 
 5.14380921e-04 -1.09723279e-05  4.91074717e-01 
 5.14405231e-04 -1.02870427e-05  4.01511567e-01 
 5.14431553e-04 -8.57931069e-06  4.17403170e-01 
 5.14459166e-04 -5.90913157e-06  5.63400974e-01 
 5.14480851e-04 -3.38313262e-06  7.42987683e-01 
 5.14493286e-04 -1.84272397e-06  8.51040056e-01 
 5.14508260e-04  3.60735704e-08  9.87390004e-01 
 5.14523969e-04  1.96668608e-06  1.04589661e+00 
 5.14535334e-04  3.29573029e-06  1.04593611e+00 
 5.14546624e-04  4.52945853e-06  1.07955716e+00 
 5.14560010e-04  5.84637182e-06  1.09847178e+00 
 5.14582546e-04  7.61038992e-06  1.13384315e+00 
 5.14609904e-04  8.82061459e-06  1.22130517e+00 
 5.14632128e-04  8.95991320e-06  1.25201438e+00 
 5.14661194e-04  7.98335410e-06  1.27137107e+00 
 5.14690146e-04  5.83205687e-06  1.29441839e+00 
 5.14732633e-04  1.16509091e-06  1.30479976e+00 
 5.14783040e-04 -5.03362864e-06  1.31785694e+00 
 5.14883853e-04 -1.09381862e-05  1.31929728e+00 
 5.14975171e-04 -4.06969321e-06  1.01377394e+00 
 5.15021773e-04  1.70200896e-06  8.91875469e-01 
 5.15077702e-04  7.28505327e-06  1.02504751e+00 
 5.15140280e-04  8.81622046e-06  1.17094323e+00 
 5.15200086e-04  4.86909950e-06  1.27123125e+00 
 5.15265892e-04 -2.98384339e-06  1.27888886e+00 
 5.15333500e-04 -9.67071131e-06  6.57039002e-01 
 5.15365188e-04 -1.09240850e-05  3.82902319e-01 
 5.15396347e-04 -1.06423483e-05  4.91273546e-01 
 5.15422008e-04 -9.30542110e-06  7.40499189e-01 
 5.15435868e-04 -8.21455124e-06  9.14762293e-01 
 5.15444454e-04 -7.42699372e-06  9.60897345e-01 
 5.15448981e-04 -6.98098767e-06  9.60873439e-01 
 5.15453085e-04 -6.55983890e-06  9.68936225e-01 
 5.15456950e-04 -6.14978218e-06  9.78835871e-01 
 5.15460695e-04 -5.74084025e-06  9.88001110e-01 
 5.15464187e-04 -5.35006148e-06  9.91962521e-01 
 5.15468105e-04 -4.90159390e-06  9.98499779e-01 
 5.15472634e-04 -4.37147399e-06  1.00391124e+00 
 5.15476750e-04 -3.88031097e-06  1.00712716e+00 
 5.15481097e-04 -3.35309037e-06  1.00932143e+00 
 5.15486034e-04 -2.74601112e-06  1.01056175e+00 
 5.15491651e-04 -2.04723303e-06  1.01113948e+00 
 5.15498669e-04 -1.16726353e-06  1.01093831e+00 
 5.15507312e-04 -8.23880387e-08  1.01603940e+00 
 5.15518845e-04  1.34610958e-06  1.02554968e+00 
 5.15532569e-04  2.97937890e-06  1.03304110e+00 
 5.15560015e-04  5.84682022e-06  1.07122046e+00 
 5.15577571e-04  7.27582758e-06  1.10888515e+00 
 5.15595125e-04  8.30355007e-06  1.10272891e+00 
 5.15611930e-04  8.86542459e-06  1.09686738e+00 
 5.15623278e-04  8.99765991e-06  1.12336059e+00 
 5.15644323e-04  8.70663125e-06  1.18400604e+00 
 5.15671859e-04  7.31578595e-06  1.24385695e+00 
 5.15701194e-04  4.75583483e-06  1.27992482e+00 
 5.15759862e-04 -2.23618271e-06  1.31277774e+00 
 5.15825022e-04 -9.09179364e-06  1.32198744e+00 
 5.15887819e-04 -1.08705365e-05  9.72540719e-01 
 5.15953390e-04 -6.52801353e-06  4.65582461e-01 
 5.15999000e-04 -1.12567575e-06  5.51120129e-01 
 5.16040348e-04  3.85582639e-06  8.77283776e-01 
 5.16071937e-04  6.85797338e-06  1.05799526e+00 
 5.16098717e-04  8.45949655e-06  1.24092610e+00 
 5.16121880e-04  8.99231646e-06  1.12881084e+00 
 5.16130607e-04  8.97518779e-06  1.02830242e+00 
 5.16137156e-04  8.88354975e-06  1.02132404e+00 
 5.16143994e-04  8.71648380e-06  1.02920564e+00 
 5.16157671e-04  8.16900092e-06  1.06239355e+00 
 5.16171057e-04  7.37135694e-06  1.08795222e+00 
 5.16188212e-04  6.00750812e-06  1.11410995e+00 
 5.16218809e-04  2.81994399e-06  1.13203808e+00 
 5.16244429e-04 -3.00538115e-07  1.10035417e+00 
 5.16260943e-04 -2.37083780e-06  1.09765538e+00 
 5.16286476e-04 -5.42486465e-06  1.05694444e+00 
 5.16324488e-04 -9.05214901e-06  8.36776020e-01 
 5.16364465e-04 -1.09124983e-05  5.74640753e-01 
 5.16395974e-04 -1.06546745e-05  5.82229044e-01 
 5.16429655e-04 -8.73266310e-06  8.50290622e-01 
 5.16445554e-04 -7.32044614e-06  9.88120175e-01 
 5.16456018e-04 -6.24987087e-06  1.03416618e+00 
 5.16466521e-04 -5.08408363e-06  1.05349754e+00 
 5.16474843e-04 -4.10895585e-06  1.05519434e+00 
 5.16484193e-04 -2.97332200e-06  1.04566507e+00 
 5.16494344e-04 -1.71011654e-06  1.03905374e+00 
 5.16505724e-04 -2.81259331e-07  1.03239739e+00 
 5.16518914e-04  1.35449987e-06  1.01999146e+00 
 5.16532266e-04  2.94447017e-06  1.00873163e+00 
 5.16550769e-04  4.95573607e-06  1.02337444e+00 
 5.16571734e-04  6.84222184e-06  1.07354217e+00 
 5.16613666e-04  8.89873885e-06  1.19066704e+00 
 5.16684456e-04  6.33627692e-06  1.29324109e+00 
 5.16750521e-04 -1.06547186e-06  1.31092844e+00 
 5.16811056e-04 -7.94157312e-06  1.32241887e+00 
 5.16899091e-04 -1.05452369e-05  9.27983106e-01 
 5.16965405e-04 -5.21169390e-06  4.67587946e-01 
 5.17012553e-04  5.70895398e-07  5.38984298e-01 
 5.17058795e-04  5.73426423e-06  8.36945725e-01 
 5.17096159e-04  8.35037483e-06  1.10988027e+00 
 5.17126977e-04  8.99691501e-06  1.25325645e+00 
 5.17156181e-04  8.24211932e-06  1.29828769e+00 
 5.17196285e-04  5.24898786e-06  1.31440968e+00 
 5.17249472e-04 -9.33710285e-07  1.31213727e+00 
 5.17307749e-04 -7.63652661e-06  1.31749848e+00 
 5.17396413e-04 -1.06401462e-05  1.31539306e+00 
 5.17484390e-04 -2.94911321e-06  8.95414909e-01 
 5.17514006e-04  7.50992150e-07  7.29965361e-01 
 5.17546239e-04  4.48903366e-06  8.22684840e-01 
 5.17593511e-04  8.22727147e-06  1.05097159e+00 
 5.17618311e-04  8.96469187e-06  1.18503900e+00 
 5.17640597e-04  8.80854182e-06  1.16653233e+00 
 5.17657912e-04  8.15688022e-06  1.10703220e+00 
 5.17677717e-04  6.88480937e-06  1.08198950e+00 
 5.17690941e-04  5.75880857e-06  1.06022901e+00 
 5.17703572e-04  4.50889752e-06  1.07696550e+00 
 5.17717031e-04  3.02555129e-06  1.09922866e+00 
 5.17727737e-04  1.76128025e-06  1.08624236e+00 
 5.17735525e-04  8.09024596e-07  1.06525395e+00 
 5.17742481e-04 -5.64834312e-08  1.04933985e+00 
 5.17749796e-04 -9.74308703e-07  1.03591942e+00 
 5.17760915e-04 -2.36735525e-06  1.02344046e+00 
 5.17773972e-04 -3.96705322e-06  1.00526075e+00 
 5.17800085e-04 -6.88653219e-06  9.37994799e-01 
 5.17832236e-04 -9.59051047e-06  7.79812830e-01 
 5.17856986e-04 -1.07448639e-05  6.66854046e-01 
 5.17880874e-04 -1.09727647e-05  6.69663930e-01 
 5.17907518e-04 -1.01766492e-05  6.90301145e-01 
 5.17943593e-04 -7.50947619e-06  7.65271601e-01 
 5.17965827e-04 -5.16356278e-06  8.25790163e-01 
 5.17983749e-04 -3.02793732e-06  8.44020707e-01 
 5.17999154e-04 -1.10627349e-06  8.67521360e-01 
 5.18019176e-04  1.38644156e-06  9.03877362e-01 
 5.18039315e-04  3.74197979e-06  9.57597621e-01 
 5.18059889e-04  5.83532016e-06  1.01573313e+00 
 5.18090106e-04  8.05396024e-06  1.09976365e+00 
 5.18109642e-04  8.81435009e-06  1.15369455e+00 
 5.18130008e-04  8.98020654e-06  1.13398554e+00 
 5.18148970e-04  8.54975778e-06  1.09357074e+00 
 5.18185715e-04  6.22785939e-06  1.04675520e+00 
 5.18205670e-04  4.28697957e-06  1.03004692e+00 
 5.18219376e-04  2.75403557e-06  1.04198966e+00 
 5.18232973e-04  1.12338450e-06  1.04066426e+00 
 5.18246760e-04 -5.92947295e-07  1.04286070e+00 
 5.18260974e-04 -2.37464342e-06  1.03212968e+00 
 5.18286346e-04 -5.41021183e-06  9.77476982e-01 
 5.18315531e-04 -8.33523874e-06  8.97585252e-01 
 5.18365718e-04 -1.09320554e-05  7.16171874e-01 
 5.18425971e-04 -9.01783703e-06  5.19764129e-01 
 5.18485762e-04 -2.77963676e-06  4.39882673e-01 
 5.18573891e-04  7.00749992e-06  5.72586910e-01 
 5.18655449e-04  8.27682604e-06  9.63609054e-01 
 5.18704470e-04  4.41439719e-06  1.10704378e+00 
 5.18761008e-04 -2.37889306e-06  1.21334018e+00 
 5.18813046e-04 -8.11942108e-06  1.31400991e+00 
 5.18891599e-04 -1.07832296e-05  1.23229625e+00 
 5.18968403e-04 -4.86703151e-06  8.70680151e-01 
 5.19011782e-04  4.75121804e-07  7.31648453e-01 
 5.19076223e-04  7.17951659e-06  9.74572329e-01 
 5.19135222e-04  8.91761702e-06  1.19774658e+00 
 5.19171383e-04  7.34891282e-06  1.21903643e+00 
 5.19234085e-04  9.86639862e-07  1.28798486e+00 
 5.19280531e-04 -4.74322585e-06  1.32104197e+00 
 5.19373424e-04 -1.09980381e-05  1.32526164e+00 
 5.19465362e-04 -5.21657458e-06  9.44174989e-01 
 5.19514149e-04  7.68610580e-07  6.64059161e-01 
 5.19573896e-04  7.00782633e-06  6.32035190e-01 
 5.19630071e-04  8.97969971e-06  8.42995139e-01 
 5.19666236e-04  7.68718744e-06  1.06503087e+00 
 5.19703070e-04  4.56145881e-06  1.14708165e+00 
 5.19760412e-04 -2.30474244e-06  1.21275878e+00 
 5.19820787e-04 -8.76778573e-06  1.15364100e+00 
 5.19887910e-04 -1.08686983e-05  7.23341737e-01 
 5.19942139e-04 -7.64711196e-06  5.13709865e-01 
 5.19986265e-04 -2.71743351e-06  6.44355689e-01 
 5.20026888e-04  2.31491433e-06  1.00360215e+00 
 5.20065012e-04  6.29074657e-06  1.03283337e+00 
 5.20077839e-04  7.29470724e-06  9.93891460e-01 
